Source,Target,Probability
22,671,0.05028620138618227
22,897,0.09757775148985383
22,917,0.09782922832601057
22,946,0.08211041932636709
23,52,0.04714206938211637
23,63,0.12405453121635193
23,90,0.0974198514066031
23,122,0.022003887357934463
23,146,0.12666649533229116
23,162,0.12749582494516803
23,228,0.06034277757844997
23,287,0.08762139621539429
23,455,0.04962583912660897
23,653,0.09808589492003303
23,654,0.09972654957548503
23,834,0.05981488294356367
24,24,0.894191338930611
24,50,0.007590861306258269
24,193,0.00963326457406663
24,323,0.0027337985425258224
24,376,0.027928524361970495
24,425,0.011160040520191695
24,427,0.004769155404675799
24,542,0.007610405621691109
24,602,0.0054960226556614224
24,645,0.011184818724833498
24,804,0.005904993214604262
24,819,0.007233380105781563
24,843,0.004563396037128561
25,25,0.36223228775298055
25,181,0.031243071506924392
25,212,0.017944946342921042
25,242,0.026411775417168337
25,281,0.14416135657733137
25,338,0.03160464522859139
25,434,0.07944605509265723
25,512,0.02412335443620395
25,553,0.008153551241027792
25,663,0.017453765103953144
25,698,0.04752207567294971
25,805,0.0633305029768322
25,874,0.06503202849089337
25,999,0.08134058415956542
26,26,0.2671585307438585
26,76,0.08155379220704123
26,104,0.04912596619136955
26,121,0.0698664615097021
26,281,0.2515727072791831
26,486,0.12690170824557653
26,709,0.0744454080812993
26,721,0.07937542574196967
27,6,0.03444551207609328
27,27,0.48240517547108885
27,145,0.044730256216143655
27,167,0.05671160335632449
27,349,0.019042706610817493
27,375,0.030023092963994004
27,400,0.04901756034786104
27,448,0.028854441977887862
27,518,0.007867834587676623
27,688,0.09193156906130194
27,874,0.048285398420441814
27,904,0.0657717652087631
27,930,0.0409130837016059
28,26,0.004123539184878841
28,28,0.9404575752226562
28,310,0.002263373867438141
28,318,0.002372770221628515
28,391,0.005958221680096596
28,474,0.005082773700977754
28,651,0.006997595903881621
28,920,0.026257201921707683
28,930,0.006486948296734445
29,10,0.004056312995658088
29,29,0.8301148573016077
29,86,0.050495613280162006
29,251,0.04022065137060656
29,323,0.002998974794121873
29,338,0.006025571909067469
29,349,0.004889759644214892
29,435,0.007638553947275706
29,531,0.008467272871946627
29,572,0.013119979837552361
29,639,0.008370966709395978
29,651,0.01133259772504206
29,778,0.00357256099189423
29,964,0.008696326621454425
30,15,0.05070836122010003
30,87,0.08035969461012804
30,133,0.12227851483474003
30,194,0.2514233170243427
30,303,0.1056661064184353
30,429,0.10474192096046159
30,443,0.07911868569898158
30,570,0.053715524413450226
30,856,0.0293953098818883
30,881,0.12259256493747232
31,31,0.7390646032511394
31,35,0.021009280752512318
31,209,0.012328023456521927
31,276,0.00928265484361609
31,340,0.02221659072095016
31,461,0.025468880018675612
31,467,0.019456948581250102
31,719,0.021926228255246136
31,739,0.00882578011834019
31,797,0.10026430969289164
31,930,0.020156700308856395
32,32,0.8889478167295592
32,109,0.0023773244983004375
32,139,0.003954315112379073
32,163,0.007414825714150936
32,184,0.05737254244403528
32,374,0.005724295888126004
32,409,0.012231264990653464
32,739,0.003840033103887585
32,848,0.002908704870293336
32,881,0.007740692347831624
32,931,0.007488184300783394
35,35,0.6396814410151588
35,226,0.03393324142799086
35,283,0.08143518711636828
35,369,0.025328552888489887
35,380,0.03544557577739177
35,443,0.0312724915968019
35,553,0.00812348078646648
35,633,0.026363792235600248
35,804,0.03385117200479399
35,833,0.02704016835254602
35,946,0.05752489679839202
36,36,0.555395192911992
36,369,0.020019368309258764
36,403,0.027085308899770302
36,467,0.04188556065955198
36,523,0.06279448565413652
36,638,0.08035735878361559
36,658,0.03637983193590863
36,781,0.05757854072788015
36,782,0.0451131660244583
36,859,0.029436345075213394
36,867,0.006028351994006901
36,962,0.03792648902420747
37,37,0.4236940429800764
37,107,0.008456285534799823
37,209,0.02407827118224501
37,284,0.03219781937285449
37,318,0.014400134049964576
37,425,0.0458777718715251
37,498,0.00999605564359161
37,501,0.06705954664564365
37,510,0.04998630326994055
37,639,0.03136937405659926
37,713,0.02919085051842099
37,772,0.04577506723593052
37,774,0.021944401147259655
37,790,0.02105912076115255
37,804,0.024274816127447595
37,859,0.02670706312328298
37,875,0.09406206683687311
37,978,0.029871009642391977
38,38,0.4804595631832409
38,99,0.12162800619327123
38,303,0.0957710811412238
38,536,0.10839251530905084
38,546,0.01853751050877019
38,591,0.06966673747325977
38,658,0.10554458619118337
39,12,0.01323031988037581
39,39,0.9512831433897099
39,42,0.002225020366180505
39,168,0.004562828147565922
39,181,0.004293708987171591
39,621,0.0030557379810591235
39,762,0.005183102614496576
39,813,0.013509286407320558
39,932,0.00265685222611999
40,10,0.06080739073610851
40,112,0.061237722708202214
40,163,0.13315135885361812
40,393,0.08095532094897431
40,434,0.22706207398276607
40,667,0.09789207638407323
40,718,0.024041838565905173
40,721,0.13000009449315136
40,800,0.18485212332720105
41,41,0.6073549664583469
41,139,0.09131271697635691
41,375,0.14861221629944332
41,429,0.15272010026585292
42,42,0.956613010298968
42,87,0.010208688663620161
42,226,0.010906203787165255
42,380,0.011392270720791315
42,804,0.010879826529455301
43,31,0.019833510300738266
43,43,0.20777705574708674
43,105,0.07659748859202752
43,168,0.050797097101129035
43,287,0.07869523009060758
43,348,0.12251307112293593
43,409,0.11757836946604637
43,455,0.0445703560681431
43,589,0.04326914591478169
43,610,0.01523720254979102
43,696,0.04922307508670082
43,774,0.046992636020791616
43,800,0.09895456772354597
43,848,0.027961194215674234
44,6,0.015890527371883748
44,42,0.005545609575976761
44,44,0.8584046763872165
44,133,0.0166162266117951
44,162,0.02563567290625707
44,181,0.010701580101305268
44,325,0.011720920290795188
44,363,0.012022262015749866
44,383,0.006607893997803327
44,428,0.009325181399123951
44,793,0.011973306928312886
44,833,0.009296259154723404
44,848,0.006259883259056927
45,10,0.009071327144379627
45,45,0.7952132630487146
45,50,0.01862244648519349
45,275,0.03628326413574079
45,310,0.008197402905124666
45,428,0.011607797672121918
45,432,0.017391948685275955
45,536,0.02022904596775876
45,663,0.007441763285236061
45,833,0.011571795845792113
45,856,0.004972248608780637
45,867,0.0032639987414755677
45,875,0.05613369747440554
46,46,0.8241245859906068
46,104,0.008292356675876314
46,126,0.028299240570452473
46,181,0.009203123600163968
46,200,0.019002930210081613
46,272,0.004835948366236415
46,288,0.015602095104359049
46,428,0.008019450978049507
46,462,0.020607219291258295
46,475,0.013619357165676353
46,572,0.020270634619030944
46,658,0.013608394027267948
46,926,0.006335982847114608
46,940,0.008178680553825698
47,47,0.1085079396172275
47,272,0.030484991861316788
47,281,0.2676916474947696
47,287,0.09551040880528545
47,310,0.03570060014416778
47,409,0.14270189084435114
47,523,0.14807172060264678
47,591,0.05662403518469603
47,804,0.06309055050722975
47,936,0.051616214938309195
48,121,0.29130724989119033
48,163,0.33897724645951743
48,272,0.11945307423116157
48,403,0.2502624294181306
49,49,0.3775531828546175
49,198,0.02416892432769038
49,228,0.06360669999733784
49,282,0.13424869660213348
49,323,0.02824544715330187
49,330,0.12314687498830165
49,368,0.07798703275117622
49,374,0.0645828876585122
49,578,0.09135533447254461
49,718,0.015104919194384385
50,50,0.40436121462215796
50,139,0.03362573410727099
50,209,0.045611653551442866
50,429,0.056238886043715006
50,432,0.05520642551038246
50,467,0.07198750075274396
50,497,0.10633775166129908
50,536,0.06421208684399113
50,546,0.010981682925861172
50,663,0.023622030970002542
50,834,0.04752169684167765
50,870,0.05118210529152715
50,926,0.0291112308779281
51,51,0.8786701597229963
51,52,0.004947799322948024
51,76,0.008355613768225294
51,134,0.012725459124337752
51,209,0.006025548254316823
51,228,0.006333280612427252
51,420,0.0033753340727285955
51,509,0.009686862741680149
51,578,0.009096195348618765
51,634,0.011250892480684735
51,644,0.012353163455438701
51,728,0.021461119583137355
51,805,0.011323007547100333
51,977,0.004395563965359989
52,31,0.015279038621972725
52,41,0.05051306291491577
52,52,0.5302211120212211
52,122,0.015224186514876262
52,200,0.0760359803443432
52,237,0.02633263474112364
52,330,0.08083147632719011
52,428,0.032088041696637766
52,456,0.03227260714292295
52,520,0.01723701837640716
52,578,0.05996405963595506
52,621,0.02620700172356135
52,708,0.03779377993887292
53,41,0.08872751708070567
53,61,0.1625539081294396
53,85,0.015226621429478953
53,111,0.08284912627266233
53,303,0.08678776532332884
53,311,0.02639608747106834
53,410,0.15529576420914176
53,580,0.04743860099720966
53,634,0.13027852967243478
53,666,0.17586009540208372
53,847,0.0285859840124462
54,10,0.04309587339673381
54,167,0.15471591470406526
54,275,0.17237378089521804
54,466,0.1192505593113376
54,523,0.16152425427992917
54,572,0.13939185429035775
54,709,0.08641215456192392
54,788,0.09961355269908667
54,856,0.0236220558613478
55,55,0.4075649390208448
55,168,0.08461261592633121
55,296,0.1310980114258886
55,393,0.07218600862457719
55,638,0.26005799056788786
55,663,0.04448043443447017
56,15,0.02918453715122552
56,56,0.28676250469784714
56,136,0.06597717082299581
56,163,0.06758627434408519
56,231,0.05128017458183331
56,325,0.04964239158070289
56,397,0.160777858486583
56,424,0.016086221006406838
56,623,0.06066003742675508
56,777,0.12828109526171616
56,946,0.08376173463984933
57,57,0.7896427527099035
57,78,0.03303339413546502
57,163,0.033358790646459725
57,198,0.009637653034508697
57,209,0.02413151939979239
57,210,0.008651451454018126
57,428,0.019493959666198893
57,507,0.022993025619438903
57,698,0.03402768154302177
57,793,0.025029771791193083
58,58,0.7371731862912296
58,111,0.0374513482776196
58,318,0.018862671478882067
58,475,0.0432702431424019
58,512,0.02257625781670256
58,649,0.036623672233711276
58,770,0.035613719395767886
58,781,0.06842890136368504
59,59,0.6898174593065227
59,78,0.03344282358171781
59,109,0.010827982742693348
59,317,0.02218136217258468
59,376,0.11649133989267177
59,418,0.0126791294839692
59,429,0.03012279726862532
59,552,0.03376931838599904
59,932,0.014014422724860547
59,986,0.023195248784787344
59,997,0.013458115655568254
60,59,0.0202173074488862
60,60,0.4642292792332488
60,108,0.007486854923762024
60,193,0.06516995590179354
60,393,0.03330336526596019
60,397,0.13030349290282672
60,466,0.06921876204719185
60,610,0.011709451714125848
60,689,0.07584463644115065
60,996,0.026880702818462093
60,999,0.09563619130259197
61,31,0.023336757200808245
61,61,0.010889120540478426
61,63,0.13109671034082004
61,108,0.011463283154030657
61,181,0.056244273340007006
61,293,0.10497515596243354
61,296,0.09260635657889602
61,402,0.11639807906869887
61,444,0.01167086831892519
61,510,0.12594995450489135
61,752,0.16130556970195123
61,782,0.10313178854043913
61,950,0.05093208274762038
63,63,0.18889162011733548
63,123,0.06784730489243675
63,303,0.049391972430961155
63,418,0.020607975888896023
63,425,0.07565842961630204
63,429,0.048959976361374107
63,474,0.05087057317492165
63,633,0.031177775468659772
63,698,0.05599226022799412
63,718,0.009911240413295684
63,793,0.041186276349973565
63,802,0.11602972446576866
63,859,0.044043430470632194
63,924,0.029166556148515613
63,954,0.08345574438579684
63,974,0.08680913958713614
65,50,0.08800270701260875
65,317,0.061652052171491445
65,389,0.04474892097523881
65,405,0.10027697866023859
65,571,0.12798178072748934
65,732,0.022510602840307762
65,782,0.11542874750794761
65,813,0.19806126431187057
65,843,0.052904563558134526
65,925,0.18843238223467265
66,42,0.020674107493656953
66,66,0.7840114756292871
66,210,0.015428499110248585
66,492,0.047500094354118255
66,510,0.08933982354619618
66,522,0.043045999866492914
68,31,0.010518025484864267
68,35,0.046599766468281636
68,50,0.0354379269615465
68,68,0.7434089576184495
68,163,0.03779998591692409
68,228,0.028740754819763226
68,427,0.02226479632289245
68,640,0.04680771302925003
68,943,0.02842207337802832
70,16,0.03251197940607856
70,42,0.017803351107448802
70,68,0.03725023453684838
70,69,0.33965243287562713
70,159,0.024303733106814936
70,163,0.05122948490876783
70,198,0.01480065647223042
70,270,0.041508954525697625
70,310,0.021141519903235317
70,314,0.08391875141839765
70,448,0.04273373090687886
70,546,0.008922518190997146
70,651,0.06536251708347272
70,721,0.050017047789177115
70,889,0.10825038211784653
70,930,0.060592705650480846
71,71,0.1176272767021391
71,112,0.04252675634736441
71,134,0.14126679463118375
71,210,0.023981012050159598
71,237,0.044343472269187945
71,284,0.08944670726110253
71,363,0.06966385371817764
71,411,0.05688746971558702
71,520,0.029026690792319794
71,634,0.12489745964817066
71,708,0.06364374279835891
71,782,0.11370601842946773
71,978,0.08298274563678107
72,34,0.0398881094431378
72,72,0.4599248562267298
72,99,0.04780955319546988
72,389,0.019944734605954636
72,393,0.025436939137459917
72,426,0.05089898609688232
72,433,0.16425396475893722
72,456,0.024589271274589954
72,504,0.058682416785573926
72,546,0.007286727148781143
72,770,0.03417391930344975
72,841,0.022710986044211647
72,882,0.017195770383531796
72,937,0.027203765595290072
73,37,0.11628223231321266
73,73,0.5530334608818523
73,103,0.07574384093155132
73,188,0.010863788885123725
73,198,0.014552880109572707
73,340,0.06566686665679144
73,534,0.04181840130391653
73,583,0.04814641087670411
73,741,0.027357185921195806
73,791,0.04653493212007918
75,20,0.001651287493130322
75,75,0.8526908005716617
75,121,0.008433892241318536
75,123,0.012130367708906064
75,271,0.021830420894260617
75,426,0.01193964402096989
75,441,0.011299800430475262
75,518,0.0022322388625407984
75,645,0.013556945998448968
75,762,0.007944835074511478
75,782,0.012068184039865645
75,802,0.020744865623833
75,904,0.018660571561439663
75,996,0.004816145478637903
76,63,0.08835446234838902
76,76,0.5116415452650337
76,389,0.02694621858873497
76,455,0.03534465280411483
76,536,0.05756386667330485
76,597,0.06057307167508145
76,634,0.07634830447202062
76,645,0.07808168658008363
76,778,0.022734927824641846
76,793,0.04241126376859503
77,87,0.14967843199875552
77,198,0.06319274324754158
77,501,0.44067245060481336
77,725,0.3464563741488896
78,18,0.018574403300002554
78,78,0.5356732186836268
78,226,0.0293964268691636
78,314,0.0658683697781795
78,374,0.031042666379577782
78,434,0.06857043238817992
78,492,0.03210608568649017
78,642,0.07057337962801041
78,698,0.04101662786248454
78,725,0.0636913166772944
78,739,0.020824371915816816
78,843,0.022662700831173357
80,139,0.1320040529425724
80,270,0.20055742468266916
80,391,0.26890168010402604
80,410,0.3985368422707324
81,78,0.023659483390755468
81,81,0.8440247203038097
81,105,0.025675557447200004
81,272,0.008419555029354967
81,303,0.021498729176649006
81,443,0.016097415285835283
81,698,0.024371621123507253
81,819,0.021344660809725073
81,905,0.014908257433163322
82,82,0.8559111227651592
82,212,0.00610761830516035
82,296,0.01750837881877386
82,302,0.03411077657418805
82,368,0.014781861462088408
82,426,0.019290662373806763
82,511,0.013297795514143026
82,520,0.004977505634019906
82,589,0.009625523996553857
82,610,0.0033896222280934995
82,721,0.015481075500550405
82,896,0.005518056827462617
83,20,0.012126051311391847
83,187,0.07890018654775902
83,210,0.018690576172009508
83,228,0.05479621285105076
83,275,0.13164073495733034
83,276,0.03925519437175565
83,552,0.0720619932108712
83,640,0.08924210314956565
83,688,0.19153441812178376
83,770,0.058867249833164464
83,804,0.05255923425915294
83,859,0.05782547557521743
83,915,0.06971930633351534
83,931,0.07278126330543201
84,16,0.04046522930835145
84,107,0.016198965891503145
84,187,0.06980597569855539
84,223,0.09977791741251248
84,226,0.046613878356549926
84,270,0.051663091387116514
84,272,0.022469083982055285
84,282,0.1023227795913127
84,374,0.04922431834729212
84,383,0.026403051816005645
84,470,0.024210373248596997
84,532,0.08281832643272892
84,601,0.008046597639601185
84,671,0.04839453262341645
84,725,0.10099524344158407
84,947,0.027397263913703992
84,952,0.0823567930144422
84,974,0.10083657789467161
85,31,0.002071824538391982
85,52,0.0044228302307182995
85,85,0.8878091229512456
85,99,0.008508637508209023
85,174,0.004631100736948958
85,181,0.004993335819846325
85,251,0.033716213692357055
85,287,0.00822056742774651
85,625,0.0012713845617429893
85,721,0.007269565547770378
85,734,0.0011989953783161434
85,813,0.015710520652372523
85,889,0.015733300607701107
85,936,0.004442600346633071
86,10,0.020585226407200615
86,27,0.03967370316089318
86,86,0.2895520998037892
86,188,0.00972161097313922
86,402,0.06255942795874932
86,472,0.060951859227217846
86,591,0.029504373563698737
86,623,0.040456569098485634
86,648,0.17739776597492266
86,652,0.1699431729962877
86,663,0.016887317550915402
86,859,0.03616763272176298
86,962,0.046599240562937544
87,87,0.844183005238582
87,125,0.020127575855778665
87,159,0.009996643516450347
87,462,0.031642131298513995
87,522,0.015247161653412986
87,623,0.0189123446783839
87,644,0.03125051624093841
87,943,0.015844017942602998
87,950,0.012796603575336966
88,108,0.010635120683364965
88,209,0.05628668854898821
88,226,0.056883719227158965
88,272,0.02741941047578789
88,306,0.12273919643568645
88,340,0.10143542693122543
88,374,0.0600692841431892
88,377,0.19288750936795135
88,574,0.18616790274244327
88,610,0.016633343825124918
88,800,0.10802149165070482
88,856,0.0194770913051329
88,924,0.04134381466324156
89,89,0.806841768087652
89,270,0.011551887546579613
89,405,0.015230460201959277
89,410,0.02295528471391601
89,434,0.02431252941961221
89,492,0.011383625939274932
89,522,0.01031618078501247
89,591,0.009331955562972553
89,706,0.02019596157094452
89,820,0.016845204817721803
89,834,0.01074537654419697
89,875,0.040289764810157565
90,90,0.6758951743196246
90,133,0.02983061092655071
90,323,0.009672737155557398
90,410,0.04612631936485623
90,424,0.006818561922916864
90,565,0.004361752257960311
90,567,0.051085091244841264
90,652,0.10800804483787313
90,734,0.004613222291920158
90,793,0.021495317127484065
90,843,0.016146226474711017
90,932,0.01188809977370711
90,996,0.014058842301996917
91,91,0.3333354409551091
91,145,0.08480367815742747
91,198,0.018946812217326588
91,314,0.10742718254559162
91,368,0.06113659196781625
91,444,0.009125998717307503
91,633,0.03724897696871776
91,694,0.06348476048758189
91,696,0.04528839166181721
91,708,0.04513797206799068
91,764,0.12783480671691463
91,931,0.06622938753639934
92,122,0.021231422093856336
92,296,0.08455539204018102
92,317,0.050295208504538155
92,377,0.18983278198988046
92,449,0.0758485159695866
92,554,0.09772060898110245
92,621,0.036547891400545804
92,623,0.06872940806468743
92,752,0.1472820677573387
92,847,0.022695696211787592
92,874,0.10689377081436036
92,894,0.09836723617213489
94,16,0.010960661997732721
94,87,0.011818609106037149
94,94,0.8281734820291202
94,232,0.03332956824510427
94,338,0.011716312407122799
94,420,0.0069985477108137255
94,580,0.008494487134771486
94,725,0.02735619556994507
94,762,0.01398140922751498
94,774,0.011386392890323211
94,856,0.004323208030224187
94,870,0.014019420490037142
94,931,0.017441705161252843
95,15,0.009851471529408072
95,95,0.7785073711133853
95,134,0.034854436395095965
95,226,0.016678748424546294
95,311,0.006243646249202612
95,345,0.03230006371997081
95,374,0.017612780807561818
95,379,0.02423485739823445
95,426,0.02775561660309262
95,435,0.019619921247591186
95,708,0.015702676563892105
95,804,0.016638409948018698
96,99,0.1377793904212856
96,393,0.07330513954425852
96,443,0.08123223845580173
96,477,0.1769988473578573
96,716,0.08724224783603095
96,904,0.22925154357351546
96,918,0.14233459856967906
96,940,0.07185599424157142
97,107,0.02219568370744766
97,128,0.04858613442413855
97,139,0.04659187063532346
97,226,0.0638699351124701
97,380,0.06671648594875179
97,536,0.08897236961177517
97,648,0.3438294589657534
97,696,0.06033253265380362
97,725,0.1383828137178742
97,804,0.06371546213807343
97,937,0.05680725308458859
98,98,0.899964769446244
98,194,0.018675195932127128
98,470,0.0033119806322757118
98,497,0.014710617851200463
98,623,0.00782868924651591
98,648,0.03432797228709658
98,651,0.011128936552948237
98,724,0.005534538314603733
98,739,0.004517299736988031
100,13,0.06569802286220325
100,99,0.10555325907109561
100,162,0.14838814826283456
100,209,0.06681844839840619
100,283,0.16205611498400266
100,311,0.025278628216899034
100,363,0.0695890139092979
100,369,0.050403849056183794
100,596,0.10053678871483947
100,881,0.09642749316611257
100,930,0.10925023335812502
102,10,0.011001984559902882
102,68,0.017517385530145573
102,71,0.044093954737457725
102,102,0.7475293558281703
102,242,0.013657918663265317
102,270,0.019520101508639955
102,391,0.02617199587489518
102,429,0.021487976895393546
102,698,0.024574366319531304
102,734,0.0038794252060796413
102,762,0.01950283964843011
102,834,0.018157278630485683
102,836,0.03290541659760281
104,60,0.0354227134084506
104,104,0.47181339904092784
104,405,0.0340624381241481
104,477,0.04680903205884956
104,501,0.06423970420500161
104,556,0.02871639475351896
104,652,0.12021334760529993
104,664,0.041874372299326425
104,694,0.03086655603071561
104,770,0.026044953476811107
104,800,0.0442662458696167
104,999,0.05567084312733335
105,105,0.27724598378699344
105,272,0.024028011272040063
105,340,0.08888927731833904
105,455,0.04263636207636687
105,497,0.11499450010568504
105,518,0.01550902178657779
105,536,0.0694394672823891
105,762,0.05519867175913119
105,781,0.10701459517742469
105,802,0.14412999357669523
105,819,0.060914115858357584
107,18,0.006354755033843656
107,42,0.00478083330168471
107,107,0.8210692280710943
107,125,0.0131405062821406
107,223,0.02152770256967185
107,237,0.0065972463346177365
107,330,0.020251112969280505
107,393,0.008364146468620371
107,640,0.017035214950203218
107,698,0.014032785773547827
107,724,0.008728876407460128
107,819,0.012289910918687792
107,874,0.019203296811200116
107,932,0.005708697229632079
107,954,0.02091568687831497
108,87,0.007401493902257312
108,108,0.8717538446263948
108,198,0.003124837009366051
108,226,0.00790720566443975
108,303,0.009732329697439536
108,427,0.006370792626708977
108,443,0.007287191328895616
108,511,0.009070745184848612
108,610,0.002312142600721619
108,633,0.006143354378444177
108,645,0.014941043983046652
108,654,0.013591218933664485
108,689,0.01497624476646294
108,788,0.01141720734111118
108,952,0.013970347956197999
109,38,0.02764365524338351
109,69,0.1177430609007526
109,109,0.6442052711624835
109,126,0.03662186781728307
109,145,0.02296466470927888
109,209,0.012846799638774027
109,210,0.004605738311500903
109,242,0.010068037798746151
109,323,0.005996152961476021
109,330,0.02614253175564625
109,443,0.011965046020475144
109,444,0.002471302014651123
109,455,0.011104772853468965
109,524,0.027552158614832713
109,671,0.013479019368067478
109,689,0.024589920829179854
110,110,0.6466569308665667
110,477,0.14757275786421362
110,531,0.09582818139998948
110,581,0.10994212986923026
111,99,0.03442243453574504
111,111,0.7249601083336664
111,128,0.01675191572975072
111,193,0.035838601562596877
111,311,0.008243723904001412
111,389,0.014360023790628831
111,435,0.02590492915963151
111,481,0.014529622786095193
111,640,0.037300764844844396
111,899,0.05726729255797981
111,931,0.030420582795059714
112,112,0.6196512764795339
112,246,0.0781390056076592
112,318,0.020538897695089535
112,325,0.034870302724151994
112,490,0.06118180563650674
112,554,0.060582788184811893
112,655,0.1250359236722466
