Source,Target,Probability
81,609,0.017056319623818792
81,650,0.02908640406179824
81,651,0.010289496401090692
81,654,0.025219845557575584
81,659,0.040691280101201474
81,665,0.038050801279604064
81,680,0.020772599678755575
81,707,0.026822053510705553
81,740,0.034584403795212784
81,809,0.02771482216372983
81,821,0.015484602224707628
81,831,0.023951311310146824
81,837,0.05848863044241696
81,840,0.034953889151305075
81,910,0.03880975451887598
81,936,0.008837029964945647
81,959,0.017624286340271068
81,962,0.025164655965533415
81,977,0.017652541198011452
81,987,0.01675606049035727
82,82,1.0
84,60,0.01905357690431237
84,82,0.01467353086242077
84,84,0.0011409470941857057
84,89,0.04062882071213052
84,195,0.03127267186593188
84,205,0.025226277376995815
84,239,0.0271873003990208
84,340,0.05902787898329127
84,370,0.03194209302288078
84,409,0.03661000035004232
84,439,0.014357808899216862
84,445,0.03754182023157498
84,448,0.02303356282331491
84,480,0.03274657254661724
84,497,0.013307229128435762
84,513,0.02270698566158809
84,532,0.018740847445041807
84,543,0.011724159187990036
84,572,0.012976155027058166
84,586,0.02648702546657926
84,619,0.036087899898615695
84,632,0.0259395028053147
84,658,0.01439936006840225
84,664,0.035422987112760256
84,700,0.01321395985958739
84,751,0.014087648853865422
84,761,0.02924460541404455
84,772,0.04780764806531586
84,777,0.0331352648141831
84,790,0.031618582096972374
84,807,0.054053695998101496
84,860,0.03452915374666619
84,902,0.013742066181055461
84,942,0.010416122590570183
84,969,0.02886103258987001
84,972,0.03502383573275212
84,987,0.021282535672128917
84,989,0.020748834511164594
85,1,0.03101872103026902
85,17,0.01998002786878655
85,65,0.027008293053935213
85,85,0.05306331399165007
85,131,0.02547059651912615
85,174,0.0179616089293201
85,217,0.02796781859027486
85,281,0.03497103062258296
85,295,0.04782993389602425
85,369,0.04204941628572086
85,371,0.031216810099389848
85,372,0.028420623979522285
85,393,0.053977862600920926
85,395,0.03922282420010775
85,399,0.04870969771487899
85,413,0.03408774670908134
85,427,0.035570597411609776
85,428,0.01987388028999574
85,433,0.02386897603579744
85,474,0.02538013991712894
85,492,0.043054430211927536
85,496,0.04551084579636874
85,543,0.011623488365633823
85,590,0.06159145022523794
85,683,0.047805268825247625
85,742,0.018404254099650717
85,746,0.03428366189971803
85,754,0.04313539616133021
85,850,0.013097580495231584
85,955,0.013843704173530676
86,83,0.1228143984371114
86,86,0.26992419621676855
86,421,0.1358915505453929
86,474,0.0848741940257391
86,517,0.07436759137430254
86,668,0.05906452871920844
86,726,0.06902650759341873
86,746,0.11464862611043754
86,799,0.06938840697762111
87,20,0.024138285275301034
87,42,0.035407653522664395
87,67,0.04835187517169932
87,84,0.03497687474928779
87,87,0.06614847553557969
87,146,0.039265878136408756
87,175,0.04786384464200167
87,178,0.019566924016016556
87,185,0.044928561648131485
87,230,0.03235138554068986
87,259,0.03156557547902747
87,302,0.03176334591263084
87,321,0.015212093753995806
87,361,0.06106278618079203
87,368,0.025940034523629626
87,428,0.017763163516800094
87,467,0.017378661067717304
87,482,0.037189729384156385
87,569,0.03620552776031319
87,578,0.017825088169284794
87,582,0.029200266321692512
87,584,0.03673025115340582
87,729,0.02479423590289271
87,736,0.042206171701180996
87,747,0.016980458651644617
87,752,0.009843158900389481
87,759,0.008160882873805153
87,778,0.029884967377316808
87,785,0.035618392082974175
87,811,0.03159768181757794
87,864,0.02533361260137844
87,979,0.024744156629613386
88,17,0.00534597979491835
88,88,0.8834523775075944
88,130,0.006612848208653842
88,222,0.018137174817250218
88,270,0.004670481661197005
88,299,0.016958560171478503
88,427,0.009517488979718316
88,460,0.015206932398044716
88,548,0.0075543591853079175
88,682,0.013501090519231016
88,932,0.013051088677545942
88,957,0.005991618079059723
90,90,1.0
93,93,0.4942753994298064
93,202,0.06301573218990505
93,265,0.05917126243206697
93,301,0.13849907166377132
93,506,0.05843861057695968
93,517,0.05690110366465073
93,720,0.06638525263638974
93,906,0.03689072789569222
93,942,0.0264228395107579
94,94,0.3950986986571834
94,103,0.05016519191500537
94,177,0.014475964718080542
94,185,0.06003259971930192
94,189,0.021175198479565407
94,206,0.035779458140622854
94,219,0.04421215313711016
94,327,0.016051690599879848
94,331,0.055593458428674684
94,406,0.03562909319541899
94,496,0.05435220738151769
94,533,0.03136916336109854
94,783,0.018228953929913812
94,796,0.13026309585681317
94,912,0.0375730724798136
96,22,0.026787326964543237
96,32,0.009808191276756115
96,40,0.016641241102082385
96,92,0.04993340783410181
96,96,0.13374250347623595
96,122,0.03981484990653862
96,143,0.005472196104004901
96,163,0.031183298442504087
96,174,0.010552059985275811
96,175,0.03146023417515398
96,189,0.01041638982942219
96,202,0.014468462268924889
96,249,0.030799604402692013
96,268,0.005059648096331398
96,285,0.007652173353304155
96,327,0.007896061369671364
96,351,0.023754288052589678
96,393,0.031710836500405515
96,424,0.019212207829291453
96,436,0.005616075256369009
96,446,0.014538003441124048
96,449,0.014388691053731287
96,456,0.01130753099827072
96,519,0.006149068747018627
96,525,0.01795834458402565
96,552,0.019586262256015452
96,579,0.008016228614859998
96,584,0.024142279234801604
96,599,0.03148398850604679
96,601,0.03364512486193727
96,609,0.012617797984265192
96,709,0.033380506063249646
96,728,0.021937823458085634
96,729,0.016296903717895612
96,741,0.043347461752198786
96,747,0.011161017456451412
96,766,0.03509917207755278
96,819,0.021128206126489975
96,837,0.04326828645191206
96,859,0.014529455578388039
96,875,0.014258800103609769
96,992,0.026122502496693976
96,996,0.013655488209177332
97,97,1.0
98,18,0.028457012863318476
98,20,0.025049286070045747
98,47,0.04170557710953051
98,98,0.1632940167622302
98,141,0.02336609310499626
98,164,0.025447476017716585
98,215,0.02002814063888807
98,225,0.03516500171293579
98,264,0.035955374122833506
98,272,0.02555483080460221
98,327,0.01246651549625904
98,338,0.03590984108941747
98,383,0.03323998782326348
98,387,0.05619178836885301
98,412,0.03856093279031053
98,448,0.021180805852876353
98,519,0.009708316239373448
98,623,0.04650055790848374
98,684,0.03189398844874482
98,690,0.007182570515230888
98,698,0.07603365746114944
98,744,0.020525266810667322
98,771,0.01455800705794196
98,825,0.05089475323809411
98,836,0.03347169991014599
98,857,0.033971492055862244
98,875,0.02251217969663646
98,966,0.014708022351761697
98,998,0.016466807677830646
99,2,0.026858294887935206
99,6,0.017217650373063095
99,13,0.019467915370354267
99,16,0.0493817408289665
99,89,0.034915593187704486
99,106,0.021352743829930996
99,108,0.06578095581959965
99,115,0.029511143384572894
99,134,0.010103818025935718
99,154,0.01336083537894528
99,158,0.03215055436526239
99,228,0.012524929536765997
99,330,0.03656695434002929
99,359,0.022318975356219364
99,382,0.012133073061773435
99,474,0.022000089180930348
99,508,0.05470174703765488
99,520,0.052084240522745136
99,660,0.015482284481513103
99,671,0.016121754775563178
99,693,0.007811383918018935
99,718,0.007908275434746542
99,726,0.017892238510598964
99,755,0.060624897981788425
99,756,0.05236514927177873
99,793,0.01346880483493075
99,798,0.035031899115290345
99,802,0.008872557600261483
99,812,0.03065281409608237
99,851,0.029694054101984887
99,880,0.025676683452481606
99,948,0.008189583061421101
99,954,0.018394704642111362
99,968,0.027238266132654
99,984,0.04186944055805577
99,991,0.01045445658559111
99,993,0.03981949695673827
100,100,1.0
101,4,0.0172909203671172
101,6,0.011606146540716435
101,27,0.014055130659883232
101,36,0.01846559998597062
101,64,0.021665160154656814
101,92,0.049664239100071665
101,100,0.020192045623439625
101,101,0.20397625214856357
101,123,0.017174269411675065
101,140,0.01601244846574585
101,160,0.02375926100268576
101,205,0.01461344265996621
101,235,0.031051527579473912
101,247,0.022778295512988926
101,268,0.005032373789773906
101,291,0.029940479710905025
101,311,0.013294808222756556
101,356,0.024061560221610115
101,389,0.022085939229935587
101,462,0.024434328030859348
101,489,0.0278509002466576
101,526,0.028556728912006116
101,553,0.007599037192335261
101,558,0.017094545521336893
101,572,0.007517014682779535
101,609,0.012549781062188561
101,618,0.01737088349395896
101,623,0.02929383134849368
101,674,0.019253329702358615
101,678,0.030894749160061453
101,739,0.015578549250567493
101,741,0.04311379491651988
101,747,0.011100853388554776
101,763,0.012938472599798322
101,807,0.03131300648219429
101,808,0.012353028720282301
101,841,0.027689794127186716
101,934,0.005259551729821551
101,958,0.011978769096820921
101,976,0.017054238641433735
101,1000,0.012484911305847583
103,45,0.2629079423702649
103,103,0.22808345373892222
103,474,0.18495665535683165
103,718,0.06648555658216015
103,929,0.2009526320472048
103,961,0.056613759904616305
105,80,0.0047237818005020455
105,105,0.6140483449534373
105,177,0.0035769966027241907
105,239,0.007954156949543394
105,245,0.0038720321125819243
105,254,0.012648248944812505
105,264,0.011439591663269745
105,272,0.008130546171759827
105,300,0.016639161841910236
105,309,0.006956628050209282
105,338,0.011425104835579118
105,436,0.002821072162278646
105,446,0.007302743451729029
105,497,0.003893280594160276
105,509,0.008695350608020009
105,529,0.016886949863515282
105,538,0.0045146968597448356
105,545,0.009477854276188769
105,550,0.010374430954635938
105,553,0.0038378435550856637
105,574,0.013425803145446143
105,623,0.014794656085902573
105,638,0.024727018397014338
105,675,0.01092993295432168
105,680,0.007719165855972585
105,683,0.01410746743088451
105,688,0.011631208152413662
105,722,0.003557037838197698
105,725,0.014752243874569804
105,745,0.008305487764334174
105,756,0.017827285025926592
105,759,0.002694466523940538
105,790,0.0092506118971047
105,808,0.006238815584129846
105,854,0.010835777252039769
105,860,0.010102154469363541
105,875,0.007162493770747
