Source,Target,Probability
20,149,0.023808087723379192
20,177,0.014829126493492974
20,237,0.052915965264807754
20,426,0.039371547458807686
20,441,0.02787431506692681
20,465,0.10101073272214883
20,629,0.05161673948413283
20,658,0.007333149355611217
20,669,0.03661781357120246
20,820,0.03034160822103967
20,837,0.039133411815657514
21,10,0.01660182372744561
21,279,0.34635355281299923
21,356,0.10607371775419726
21,374,0.13821636643632196
21,385,0.0949294112169537
21,418,0.1473886185671023
21,747,0.03450643040614587
21,802,0.038598494209186235
21,960,0.0773315848696477
22,22,0.29426076691223185
22,96,0.04747107690068033
22,306,0.12047048777425462
22,327,0.025399028675982427
22,404,0.06373206864843743
22,420,0.01233599939839645
22,421,0.06670417458037184
22,525,0.08929502346283993
22,690,0.015676850885290708
22,786,0.058944818530556546
22,820,0.06069106097968293
22,862,0.05208727400400356
22,960,0.05336206461662438
22,985,0.03956930463064675
23,6,0.05359308259840116
23,23,0.5159550061924886
23,29,0.051432895475480314
23,178,0.07686875316857758
23,227,0.054547710586388985
23,259,0.0474979185392688
23,357,0.037417933951516276
23,481,0.05794273172184957
23,671,0.013391543451535308
23,795,0.04264763978484107
23,848,0.03952868719031366
23,952,0.009176097339338924
24,24,0.3307660383050748
24,48,0.1356029585072753
24,156,0.23733237713165992
24,698,0.16844318098178876
24,785,0.12785544507420127
25,178,0.1766150239155462
25,227,0.12532979673321343
25,423,0.02761490636649494
25,590,0.10036575153626857
25,801,0.18737025466717494
25,851,0.07222629259679554
25,867,0.24894790565146396
25,948,0.06153006853304247
26,26,0.42007076987017183
26,156,0.10655252217700545
26,502,0.03324827692042351
26,549,0.054563153214813274
26,573,0.02957100996657288
26,591,0.12873700488807327
26,721,0.09072410509199981
26,867,0.11229992139317961
26,985,0.024233236477760392
27,27,0.3840853352277145
27,101,0.03351777405808827
27,178,0.07407139859874401
27,270,0.016047637181987175
27,337,0.06268497411018523
27,396,0.012671332062146745
27,469,0.054926905012280605
27,692,0.05823990565866626
27,736,0.10832774625906892
27,787,0.04325228374440956
27,801,0.07858208498523347
27,851,0.03029132171000908
27,976,0.0433013013914661
28,28,0.9467624041813333
28,177,0.002065125257741458
28,305,0.002447053708258005
28,426,0.005482937725915812
28,481,0.006827149960928461
28,647,0.01925873944706134
28,671,0.001577869607370363
28,787,0.005288698524481879
28,788,0.005582435217163931
28,862,0.003626405163231464
28,952,0.0010811812065139508
29,29,0.020504911519246553
29,47,0.09703872798947474
29,176,0.07850443261026022
29,177,0.04226990074640667
29,197,0.12706916537791232
29,234,0.25114107625737275
29,406,0.3179914199350718
29,483,0.06548036556425511
30,1,0.013440908315369222
30,30,0.8171198808049974
30,143,0.006650529260742817
30,160,0.031092794888649116
30,251,0.015431213909065288
30,322,0.01852006811905883
30,355,0.020211061921891694
30,356,0.013580258149008664
30,655,0.01322969601764976
30,795,0.013391070723773097
30,863,0.014365955882899952
30,874,0.01710195677924383
30,945,0.005864605227650175
31,31,0.04550726332946546
31,130,0.05567565159457601
31,132,0.05589134527615961
31,169,0.05451287218388154
31,182,0.0469964751714071
31,227,0.07295639681114924
31,287,0.07284265414034538
31,328,0.05196890546109127
31,357,0.05004568675520852
31,615,0.03282586074039893
31,631,0.04205422429590755
31,647,0.21861211738577652
31,655,0.056352918405958574
31,826,0.08365588228223184
31,976,0.060101746166442524
32,32,0.5612615161178041
32,81,0.041977147990397985
32,96,0.024617137215050454
32,436,0.03275763406428302
32,478,0.024835448794407466
32,545,0.04136099277087065
32,629,0.05354083789849927
32,655,0.03697718161479488
32,669,0.037982802482436864
32,749,0.02069109213705124
32,763,0.02666405430287995
32,780,0.0356643560681859
32,851,0.027588097905397544
32,927,0.03408170063794046
33,33,0.5635917995002762
33,365,0.03689868045660042
33,545,0.06835686274156119
33,546,0.015379078971586696
33,589,0.01973321673277675
33,750,0.1757867231418408
33,785,0.08032904462899253
33,961,0.03992459382636525
34,29,0.023026601535191153
34,34,0.8049112417261057
34,178,0.03441428162572776
34,209,0.015968176686895076
34,248,0.012785755957942277
34,629,0.027313024343252428
34,665,0.021125506080307874
34,759,0.0024633020958529546
34,799,0.017191683688400728
34,803,0.017594543392678616
34,862,0.013779222719412204
34,898,0.009426660148233162
35,35,0.5351409513741764
35,81,0.045551196049687555
35,109,0.03165737664914755
35,111,0.03719998169646793
35,130,0.03964327809249595
35,309,0.011448098973619003
35,322,0.056171157986789184
35,421,0.03753602963113709
35,617,0.01624613671663259
35,712,0.041740311075207245
35,779,0.053341750229707344
35,787,0.04274638912976476
35,862,0.02931075112943157
35,985,0.022266591265736144
36,36,0.009975120604697449
36,101,0.03021193485719394
36,398,0.031088169860005163
36,481,0.050327232018645106
36,825,0.05213928127872681
36,833,0.07280665149636902
36,851,0.027303705689258297
36,949,0.6288323074940947
36,967,0.09731559670100941
37,37,0.9829319210671522
37,227,0.006836654086343776
37,752,0.0007230195474698049
37,920,0.0060584602785669905
37,961,0.003449945020467104
38,164,0.20362373586232219
38,309,0.04263881921838206
38,520,0.20081344380542146
38,714,0.20297688507947206
38,825,0.21292362691044364
38,941,0.1370234891239587
39,39,0.8505691694934244
39,54,0.0038915791074398253
39,81,0.01445794030363659
39,256,0.004658586816541842
39,338,0.007815540624759011
39,350,0.005662061088481184
39,402,0.0026479574152278034
39,545,0.014245721613035264
39,617,0.005156520468915407
39,629,0.01844075348616477
39,635,0.010856462686641075
39,692,0.018269122871483093
39,820,0.010839935322725718
39,948,0.00809482255726508
39,950,0.02439382614425903
40,56,0.06330815970415263
40,81,0.06615529575395603
40,96,0.038796203911945173
40,209,0.04933128042685056
40,251,0.06797288752614024
40,265,0.04421910685773994
40,309,0.01662639928475644
40,347,0.10957691749573091
40,484,0.08868868307301458
40,549,0.07281261147253847
40,629,0.08437948111434461
40,635,0.04967599013366219
40,802,0.021767383325104285
40,830,0.09717349603231401
40,848,0.054672422952058465
40,952,0.01269152887294801
40,976,0.06215215206274348
41,1,0.02616409347985778
41,41,0.6049457617331689
41,78,0.009220456197204994
41,162,0.011930680067509183
41,198,0.05595156945337153
41,248,0.017455605371541925
41,338,0.01580369569461485
41,398,0.02187703458070929
41,441,0.020136868453396125
41,479,0.03515231748610929
41,650,0.043899758945797854
41,722,0.007869232645746356
41,743,0.028513366329399884
41,801,0.049844841028306636
41,833,0.051234718533265576
42,9,0.056249422634655655
42,42,0.16212472699560604
42,87,0.07400583839466739
42,209,0.058834633917451855
42,248,0.04710902727928688
42,279,0.23295185721031644
42,336,0.09504182461903053
42,451,0.047452141474256866
42,645,0.02791759250395882
42,743,0.07695161088058819
42,749,0.03889070079436911
42,911,0.08247062329581221
43,32,0.015190105959319357
43,43,0.8749776781962855
43,162,0.005167440819167417
43,347,0.020973496429317708
43,350,0.004958890244242341
43,446,0.004296528672556785
43,511,0.03746172470242267
43,589,0.003601721779199133
43,651,0.003977857802097781
43,655,0.011154169776099527
43,776,0.009427055513613773
43,907,0.00881333010567816
44,44,0.3719649003273578
44,162,0.02240858239134925
44,165,0.07795859698184092
44,325,0.07701961531719843
44,439,0.03683050646878468
44,645,0.019429334499379818
44,701,0.06764014064153033
44,722,0.014780242794300102
44,833,0.09623067629454617
44,863,0.0525243619175501
44,919,0.09637639584669701
44,976,0.05158777534610409
44,991,0.015248871173361472
45,45,0.10646877807313705
45,103,0.3673877860104961
45,109,0.03770536927870242
45,259,0.05387582744249475
45,265,0.03626380836978762
45,306,0.0807428849608777
45,327,0.017023180435243087
45,368,0.033143410063393226
45,389,0.04075679722392805
45,410,0.03673249831870583
45,437,0.006299997999803752
45,583,0.06767773145484599
45,669,0.049091029139297485
45,701,0.06683090122928699
46,46,0.8820074603692718
46,177,0.008589104604975275
46,238,0.02191839286211412
46,287,0.026689527305327924
46,309,0.005890935197716664
46,350,0.009179494759996805
46,402,0.004292944007126299
46,437,0.0027218425957691405
46,796,0.01526837486458084
46,898,0.010318366465732517
46,948,0.013123556967388886
47,47,0.4456994224554377
47,98,0.05836840334183999
47,132,0.04876452129031143
47,135,0.08395138991343307
47,146,0.08184287824859576
47,265,0.03730785563728129
47,327,0.01751328353848677
47,431,0.059903787368115115
47,495,0.011443014107300168
47,590,0.050974618558563396
47,655,0.04916723825129892
47,665,0.05506358728933626
48,1,0.07021942761743331
48,48,0.058600147437848894
48,109,0.054529660326753666
48,112,0.26451976358809626
48,227,0.08947990130503093
48,356,0.07094743388956579
48,469,0.09350468875390325
48,573,0.046802208117624505
48,677,0.05405347673701482
48,818,0.06496061768630329
48,950,0.1323826745404253
49,49,0.4305487234295969
49,539,0.20215364586780316
49,631,0.14732961192384353
49,693,0.08283890268457782
49,995,0.13712911609417852
50,49,0.0212687086284522
50,50,0.7014670121655178
50,54,0.005701810850792421
50,109,0.014722057469213942
50,143,0.009380383440118455
50,402,0.003879698165127329
50,431,0.022734882545109355
50,441,0.01459080462713972
50,465,0.052874047769583266
50,494,0.03945489260422528
50,618,0.022698110816919193
50,749,0.010441523166829203
50,785,0.024527985206877313
50,786,0.01542533267712882
50,803,0.017404991444436413
50,852,0.019363861377374822
50,952,0.004063897045154633
51,130,0.1796957614687307
51,176,0.1405167988455748
51,655,0.1818816716808843
51,787,0.19376159879588134
51,796,0.13449626330213152
51,803,0.16964790590679735
52,52,0.09782089342556675
52,162,0.0602694163978211
52,178,0.23734440526930836
52,238,0.1381007061766236
52,246,0.04598428220070504
52,874,0.16817237762286352
52,891,0.1825542507855877
52,998,0.06975366812152388
54,52,0.015727798702401645
54,54,0.8687858311487476
54,152,0.0031529694039196653
54,176,0.008882200753060437
54,232,0.023146317725679107
54,390,0.007830016797487925
54,671,0.0036541161375641877
54,789,0.02146911707439967
54,863,0.012484350052590661
54,896,0.034867282204149135
55,55,0.9033611849960743
55,252,0.009632442787746425
55,270,0.0034826461184864505
55,341,0.015729701135159875
55,396,0.0027499229277081457
55,412,0.00989622328540793
55,421,0.008242447538947203
55,438,0.0028565856451077914
55,615,0.005132491415428574
55,786,0.007283645701146864
55,888,0.015198335565738456
55,953,0.009840572405950734
55,960,0.006593800477097296
56,56,0.7349628804736573
56,81,0.02458241539000597
56,328,0.019969748197443148
56,471,0.023582591198174387
56,785,0.02846381174623251
56,809,0.029902654893360588
56,829,0.13853589810112607
57,10,0.008580934400169474
57,57,0.4998525238321455
57,109,0.042138849545456644
57,124,0.02631032720178567
57,132,0.05297324344329372
57,280,0.07787042605405857
57,309,0.015238461657050091
57,538,0.01081446100263899
57,615,0.031112013919953593
57,669,0.05486326033944825
57,714,0.07254083338258926
57,786,0.04415182960869484
57,939,0.06355283561271544
58,34,0.04339859270075806
58,58,0.24443424912442185
58,76,0.05036057558551249
58,228,0.05058139467288594
58,447,0.011883487590715626
58,503,0.07602970149716964
58,545,0.05926107212740889
58,830,0.0883435182121008
58,862,0.03870068405519926
58,915,0.3370067244338275
60,60,0.785985915191285
60,84,0.029369124419486022
60,270,0.007591124595788596
60,389,0.01637858597524795
60,412,0.021570800314309413
60,423,0.005478497885014234
60,483,0.012376034762210854
60,677,0.015020016002478117
60,721,0.039899700985903015
60,763,0.013848976324310045
60,779,0.02553123909881219
60,891,0.026949984445154385
61,139,0.07883225021615604
61,235,0.0742883135602829
61,335,0.027949459400729446
61,350,0.03184079224471733
61,404,0.06401316357474818
61,483,0.04615224655303778
61,567,0.2560784016393372
61,756,0.06214696016317987
61,779,0.09521014317856057
61,794,0.05098620204967817
61,813,0.07001546354508957
61,833,0.14248660387448311
62,132,0.052895381536134156
62,312,0.2839143857417306
62,469,0.07215134982740246
62,479,0.07279752704321144
62,722,0.016296526582192283
62,738,0.2346656302467458
62,757,0.06308753023926172
62,779,0.07089836207365882
62,820,0.045393010778050344
62,902,0.028336626687042933
62,953,0.059563669244569455
63,63,0.3102165512739452
63,227,0.10724067017168819
63,252,0.09055667578926523
63,355,0.1265469906811107
63,671,0.026327742795025314
63,693,0.03475762247373367
63,837,0.0909329032937534
63,851,0.06180171215456978
63,945,0.036719898536750256
63,999,0.1148992328301582
64,48,0.0849238446099885
64,64,0.21214892378561306
64,101,0.05028946100459247
64,130,0.06018399037227408
64,310,0.07744157023168725
64,356,0.06253026126779027
64,366,0.06537937651362932
64,396,0.01901183707817847
64,402,0.012665308548294842
64,423,0.017376739374208108
64,430,0.027486512115355053
64,558,0.12058693795935077
64,942,0.027987965268936543
64,967,0.16198727187010112
65,10,0.009326542575309639
65,32,0.07905658713166275
65,65,0.038038780041275165
65,85,0.05174993900916771
65,109,0.04580034714547016
65,111,0.05381911755942184
65,305,0.028614619244866097
65,306,0.0980776009220463
65,419,0.12254758215469583
65,438,0.018820590157665053
65,650,0.09895772576402352
65,665,0.06501344749843192
65,669,0.059630397986267694
65,714,0.07884399756951874
65,785,0.07630660589412297
65,859,0.0627533283624739
65,952,0.012642790983580544
66,26,0.0886683770835686
66,260,0.05564444046300681
66,344,0.07159356172548852
66,387,0.0823802028031209
66,471,0.09975702888863547
66,627,0.1429117942383848
66,639,0.36685048667037623
66,771,0.036556516058439355
66,940,0.055637592068979225
67,67,0.3931006275508271
67,87,0.07970880605708776
67,581,0.32549245503291446
67,671,0.023792361698508027
67,752,0.01024919789670461
67,794,0.053290834966878975
67,934,0.05139617551221998
67,988,0.06296954128485889
69,32,0.019933574625997985
69,69,0.8118747534452805
69,121,0.018669508436765438
69,238,0.015538132043881974
69,252,0.016001826256280063
69,254,0.01868818811549585
69,560,0.008409080883577667
69,600,0.019632029089138883
69,608,0.01771882923755348
69,743,0.016206274418842013
69,771,0.00584156238226604
69,780,0.01411764361347905
69,911,0.017368597451441183
70,70,0.8184998158962149
70,76,0.008919989563023341
70,206,0.015242800589020162
70,270,0.0037090854864046167
70,374,0.01255150659257271
70,421,0.008778366075404472
70,474,0.004771848659347003
70,674,0.02356397109781856
70,693,0.003937526814269885
70,825,0.013369569273169304
70,859,0.010143977409647969
70,874,0.012130590897444359
70,898,0.004689488042073288
70,915,0.05969146360358924
71,71,0.3846953151681213
71,125,0.04991613051145377
71,261,0.06985310074144492
71,309,0.017690203589034535
71,310,0.07882467441585832
71,322,0.08679862245320889
71,677,0.04849145547665724
71,690,0.013631812436845742
71,763,0.04471080581517104
71,961,0.04050751957417403
71,967,0.16488035981803018
72,48,0.06530810236920455
72,70,0.007481388018917372
72,72,0.6015787237810323
72,220,0.024287321505556247
72,338,0.028747575328545362
72,410,0.03600568107688284
72,671,0.014889172884208147
72,743,0.05186699125725028
72,855,0.09332761525960953
72,939,0.05574116223228281
72,945,0.020766266286510595
73,73,0.6071856086820493
73,111,0.0448804039894888
73,182,0.04037230709689367
73,265,0.036733234159198054
73,520,0.065048160765053
73,542,0.049348716672596785
73,669,0.04972650004383393
73,749,0.027088459166113632
73,794,0.03446281409278897
73,803,0.04515379533198377
74,74,0.8744289896669436
74,182,0.02589394087119142
74,252,0.03394354482481284
74,412,0.03487307488728826
74,570,0.00513889606172153
74,671,0.009868481919308936
74,844,0.0158530717687336
75,65,0.10544069126857694
75,75,0.22074904767025882
75,76,0.05175514370743232
75,111,0.050477432110603265
75,323,0.01903881366944269
75,418,0.07765859121313011
75,509,0.05210626836185421
75,547,0.046897169712341605
75,567,0.1946755995198061
75,618,0.06622937456074954
75,862,0.039772370382299096
75,927,0.050183695689589816
75,942,0.025015802133915403
76,9,0.05962907876520136
76,24,0.07967717052320043
76,76,0.07003490121504444
76,176,0.0569213906451098
76,376,0.08868562026096971
76,447,0.016526000146539144
76,507,0.06941634983691523
76,577,0.02921334079432609
76,600,0.09881883891845936
76,733,0.03766909478006226
76,825,0.1049705783530921
76,867,0.18946862255194238
76,889,0.09896901320913772
78,78,0.8334684424304456
78,347,0.037389672247997545
78,387,0.017883129227585035
78,431,0.02422682705354633
78,437,0.002621256654117642
78,447,0.004460151728378378
78,547,0.017127324095265392
78,692,0.028523871014079518
78,888,0.0342993255485845
79,79,0.7898459948345279
79,246,0.007654636539362264
79,366,0.02324248606182566
79,376,0.02606699111625593
79,389,0.018468218256353575
79,412,0.024322871874954737
79,439,0.01648942290457427
79,469,0.029297377346712294
79,650,0.03691552798406126
79,658,0.00445476919247397
79,690,0.004761100744137242
79,948,0.013764293217995197
79,952,0.004716309926765527
80,80,0.8770492310785748
80,105,0.003577285195205846
80,268,0.019586893272384682
80,387,0.009698043536723306
80,404,0.009638098451210744
80,409,0.04385317944885854
80,665,0.01207667485797439
80,752,0.0014764273577948961
80,759,0.0014081792112101421
80,818,0.010135152805766176
80,976,0.011500834784296528
82,82,0.7161803519673146
82,84,0.020246919922797965
82,270,0.005233281374671761
82,294,0.015198526574995692
82,356,0.013591000245854128
82,474,0.006732771946952341
82,496,0.08336886266324853
82,516,0.01459061337789525
82,655,0.013240160816941371
82,718,0.008077269294232971
82,866,0.007954910165393056
82,888,0.022838141957632233
82,911,0.015710730406845865
82,924,0.03616608239513311
82,942,0.006083205717341403
82,953,0.014787171172749521
83,3,0.0817260699058881
83,49,0.07534420483698402
83,56,0.07181202547618758
83,86,0.1490408206940782
83,237,0.09812292649597033
83,260,0.040155713384842695
83,337,0.10206014003170231
83,503,0.09486235662172963
83,763,0.047666729919675084
83,800,0.039219554209781154
83,874,0.0854513482505644
83,881,0.11453811017259657
84,84,0.004851582530206363
84,87,0.11687203688330276
84,248,0.07439585974770951
84,418,0.1565507342231537
84,545,0.12277160655320087
84,650,0.18710094780295422
84,722,0.03353870093726396
84,757,0.1298358763073645
84,803,0.10237651859400654
84,961,0.07170613642083773
85,8,0.0819338212431374
85,34,0.062022994321819805
85,85,0.08105045382764982
85,127,0.09554750658294273
85,149,0.050567879469975145
85,287,0.09787207321128058
85,309,0.02160240735469073
85,368,0.052509476769986276
85,431,0.09225032510056123
85,447,0.016983257693273014
85,513,0.10949684222335834
85,577,0.030021644099727633
85,618,0.09210111808911874
85,690,0.016646499502471393
85,794,0.053902074723150444
85,866,0.045491625786856796
86,86,0.3170079373232441
86,359,0.08372021906608032
86,365,0.04772373398817906
86,374,0.10572030231382909
86,390,0.05383069344274105
86,420,0.013674062189945841
86,426,0.08729549446263149
86,471,0.08607849135910528
86,509,0.07564205815458021
86,583,0.11192971810804449
86,690,0.01737728959161898
87,48,0.05439991120665271
87,52,0.053381072423950966
87,87,0.0921266146898804
87,146,0.06495397094679185
87,162,0.018077521548519902
87,270,0.015423447254658268
87,271,0.11352244335342514
87,484,0.05938589961665537
87,503,0.055997876200213445
87,510,0.03633462018749959
87,660,0.06565777779685686
87,729,0.20788370425539435
87,757,0.046158804218882916
87,787,0.041569940135748225
87,856,0.03934945619758213
87,941,0.03577693996728795
88,88,0.9350341195436437
88,115,0.015453105850954163
88,149,0.004980631786061754
88,162,0.003454915208709477
88,227,0.00965486258383258
88,248,0.0050548364497348995
88,325,0.01187474672342806
88,356,0.007655213236592956
88,941,0.006837568617042493
89,84,0.15696202692633154
89,99,0.08108763748871942
89,214,0.17648659696007735
89,221,0.021593692328784928
89,359,0.1087203130341358
89,410,0.0788915379881563
89,558,0.20318754241705858
89,631,0.07659882499322712
89,818,0.0964718278635091
90,90,0.17879147266199377
90,115,0.13319466690663678
90,132,0.0637526643848031
90,143,0.03231294431341968
90,176,0.04966031834494912
90,400,0.09908963238126883
90,406,0.20115494908849477
90,577,0.02548679481165061
90,645,0.025819747572440953
90,756,0.05577678272697863
90,802,0.024009931499465988
90,939,0.0764850769210912
90,998,0.03446501838680655
91,152,0.024010645921536653
91,206,0.14221457645227553
91,410,0.06729253528092333
91,412,0.0983345932870632
91,437,0.011541355940269647
91,698,0.151616754115514
91,752,0.011987227799061462
91,771,0.0349407921499164
91,809,0.12090094045933969
91,830,0.1459915420602685
91,862,0.06395457933247538
91,902,0.04651830768030395
91,927,0.08069614952105215
92,96,0.10511530914987155
92,101,0.1303488277138716
92,260,0.09591501462491753
92,366,0.1694614520612413
92,651,0.056308535936628004
92,763,0.11385565619395457
92,776,0.13344461279761452
92,863,0.1714537130960967
92,918,0.024096878425804127
93,29,0.03579873460826423
93,93,0.6634380030681116
93,243,0.026993357304686483
93,270,0.011591431959541081
93,381,0.009508637768618853
93,412,0.03293800029245734
93,448,0.042000185989012964
93,469,0.03967446889394259
93,589,0.009469546393113405
93,736,0.07824664066445068
93,859,0.03170140574382795
93,948,0.018639587313972895
94,94,0.4721134772968574
94,135,0.08965366498217718
94,220,0.027222380029533005
94,270,0.02075376033840678
94,539,0.053765132379193115
94,573,0.035555253814295334
94,813,0.05133024303297597
94,859,0.05675945642388479
94,862,0.03835502382171408
94,927,0.048395326331681456
94,960,0.039293729585256454
94,982,0.0668025519640245
95,143,0.07085326808777648
95,256,0.051556144442210024
95,410,0.10833157892848137
95,447,0.03161441167981417
95,545,0.1576560682645727
95,671,0.044797586359808995
95,776,0.11912210455053082
95,800,0.0836244387963254
95,945,0.06248020723350098
95,950,0.269964191656979
96,76,0.0920783411190416
96,96,0.23435799362144863
96,525,0.12130566119271079
96,538,0.019613523606595698
96,539,0.09918908989274405
96,561,0.10129781233361504
96,618,0.11782965916158253
96,712,0.10076603642604086
96,716,0.11356188264622061
97,26,0.025066801638596627
97,97,0.5530367911577313
97,125,0.020847230687696727
97,140,0.03808056005353909
97,254,0.03306230610570823
97,322,0.036251025212002914
97,366,0.027793053955712067
97,389,0.022084048371561485
97,469,0.03503341196772443
97,507,0.024397940095252035
97,525,0.03242869639661942
97,538,0.005243291995216785
97,590,0.026847617341492783
97,629,0.03749548159887309
97,780,0.02497630330749464
97,825,0.03689427474131952
97,907,0.020461165373459017
98,98,0.3319279987514788
98,270,0.026757011909263932
98,322,0.09476533465299072
98,356,0.06948882152546917
98,359,0.07170320812602177
98,469,0.09158232049277991
98,539,0.06931728341831953
98,727,0.1270548168794667
98,859,0.07317774835660555
98,961,0.04422545588760388
100,57,0.07603030942683343
100,100,0.6122069872861505
100,101,0.029201597138349623
100,135,0.06039677978903064
100,712,0.03679567090808581
100,859,0.038237013414453735
100,945,0.01568016488186884
100,967,0.09406120010431279
100,986,0.03739027705091435
101,101,0.5946787796314589
101,227,0.1120346693422051
101,387,0.07782711194603908
101,412,0.0971955622944939
101,651,0.03086153162090694
101,690,0.01902562601761079
101,907,0.06837671914728531
102,127,0.11931389040862729
102,182,0.07885150033361547
102,246,0.033420410019097686
102,310,0.1201996365300263
102,323,0.03306174567590556
102,451,0.06455364104855855
102,590,0.09802554316483579
102,617,0.03828163940590255
102,655,0.09454990290827395
102,802,0.03531683848915801
102,895,0.09168170764418902
102,927,0.08714621681650313
102,953,0.10559732755530667
103,94,0.08243493395404021
103,103,0.3646040092335267
103,149,0.04251217613551068
103,374,0.08514082891583132
103,420,0.01101227450185154
103,426,0.07030258707644263
103,483,0.041018923576863736
103,618,0.07742897261109945
103,660,0.10710594707719513
103,690,0.013994633081439405
103,863,0.06912142705842007
103,985,0.03532328677777901
104,143,0.04099211047333453
104,155,0.11843943318861701
104,280,0.11888801397434617
104,412,0.09158722483221195
104,436,0.07223915479447882
104,516,0.08986161610184228
104,615,0.047500003956800145
104,799,0.07431798269908389
104,803,0.07605950616329714
104,961,0.05327328375636153
104,967,0.2168416700596266
105,1,0.02144924952424732
105,105,0.726284846500659
105,178,0.03851710362600007
105,306,0.03566881432529834
105,396,0.006589088627326651
